date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:10:17	780/780	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/59-forsyth-street/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/59-forsyth-street/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/59-forsyth-street/)
00:10:17	2700/2700	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:10:15%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F59-forsyth-street%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed646c.json	(from https://jdstrata.com.au/portfolio-posts/59-forsyth-street/)
00:10:17	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:10:15%20GMT	https://jdstrata.com.au/?p=280	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index90dd.html	(from https://jdstrata.com.au/portfolio-posts/59-forsyth-street/)
00:10:18	2802/2802	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:10:17%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F59-forsyth-street%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed0639	(from https://jdstrata.com.au/portfolio-posts/59-forsyth-street/)
00:10:20	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:10:18%20GMT	https://jdstrata.com.au/portfolio-posts/59-forsyth-street/jdstrata.com.au/our-services/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/59-forsyth-street/jdstrata.com.au/our-services/index.html	(from https://jdstrata.com.au/portfolio-posts/59-forsyth-street/)
00:10:20	771/771	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/75-phoenix-road/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/75-phoenix-road/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/75-phoenix-road/)
00:10:20	2671/2671	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:10:18%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F75-phoenix-road%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedbe62.json	(from https://jdstrata.com.au/portfolio-posts/75-phoenix-road/)
00:10:20	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:10:19%20GMT	https://jdstrata.com.au/?p=862	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexd399.html	(from https://jdstrata.com.au/portfolio-posts/75-phoenix-road/)
00:10:22	2773/2773	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:10:20%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F75-phoenix-road%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed6c62	(from https://jdstrata.com.au/portfolio-posts/75-phoenix-road/)
00:10:22	602/602	---M--	200	added ('OK')	image/svg+xml	etag:%2225a-60356508c74aa%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/pro/images/times-solid-white.svg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/pro/images/times-solid-white.svg	(from https://jdstrata.com.au/wp-content/plugins/wpforms/assets/css/frontend/classic/wpforms-full.min.css?ver=1.8.3.2)
